InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,month,year
543652,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-02-11 10:15:00,1.65,15544.0,United Kingdom,13.2,2,2011
544160,85200,BUNNY EGG BOX,12,2011-02-16 12:49:00,1.25,16494.0,United Kingdom,15.0,2,2011
549117,82551,LAUNDRY 15C METAL SIGN,12,2011-04-06 12:56:00,1.45,13491.0,United Kingdom,17.4,4,2011
571270,85034A,3 GARDENIA MORRIS BOXED CANDLES,3,2011-10-16 12:09:00,1.25,12940.0,United Kingdom,3.75,10,2011
560448,22384,LUNCH BAG PINK POLKADOT,20,2011-07-19 09:29:00,1.65,12840.0,United Kingdom,33.0,7,2011
560690,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-07-20 12:00:00,0.85,16807.0,United Kingdom,8.5,7,2011
572854,22697,GREEN REGENCY TEACUP AND SAUCER,9,2011-10-26 12:28:00,2.55,14096.0,United Kingdom,22.95,10,2011
563903,23202,JUMBO BAG VINTAGE LEAF,5,2011-08-21 11:15:00,2.08,17068.0,United Kingdom,10.4,8,2011
558754,84692,BOX OF 24 COCKTAIL PARASOLS,6,2011-07-03 12:10:00,0.42,15518.0,United Kingdom,2.52,7,2011
561702,48129,DOORMAT TOPIARY,2,2011-07-29 10:58:00,7.95,15149.0,United Kingdom,15.9,7,2011
564750,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-08-30 09:36:00,3.75,17690.0,United Kingdom,15.0,8,2011
542408,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-01-27 16:29:00,2.55,13280.0,United Kingdom,15.299999999999999,1,2011
579131,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-11-28 12:33:00,2.08,12839.0,United Kingdom,20.8,11,2011
580752,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-12-06 09:56:00,1.65,12478.0,Greece,16.5,12,2011
542662,20982,12 PENCILS TALL TUBE SKULLS,12,2011-01-31 12:10:00,0.85,18145.0,United Kingdom,10.2,1,2011
570027,23535,WALL ART BICYCLE SAFETY,4,2011-10-07 10:41:00,5.95,14844.0,United Kingdom,23.8,10,2011
560104,21936,RED RETROSPOT PICNIC BAG,1,2011-07-14 18:56:00,2.95,17921.0,United Kingdom,2.95,7,2011
579470,21868,POTTING SHED TEA MUG,1,2011-11-29 15:06:00,1.65,16549.0,United Kingdom,1.65,11,2011
558873,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-07-04 13:28:00,2.95,15290.0,United Kingdom,17.700000000000003,7,2011
558089,23245,SET OF 3 REGENCY CAKE TINS,4,2011-06-26 12:36:00,4.95,13505.0,Switzerland,19.8,6,2011
575587,22439,6 ROCKET BALLOONS ,10,2011-11-10 12:01:00,0.65,17461.0,United Kingdom,6.5,11,2011
581407,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,2011-12-08 13:59:00,2.95,13263.0,United Kingdom,2.95,12,2011
578942,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-11-27 13:29:00,1.45,17288.0,United Kingdom,17.4,11,2011
563111,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-08-12 11:08:00,1.25,15249.0,United Kingdom,15.0,8,2011
550333,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-04-17 14:05:00,2.95,15410.0,United Kingdom,17.700000000000003,4,2011
573112,22759,SET OF 3 NOTEBOOKS IN PARCEL,24,2011-10-27 15:33:00,1.65,16416.0,United Kingdom,39.599999999999994,10,2011
556510,23094,LE GRAND TRAY CHIC SET,2,2011-06-13 10:36:00,12.5,14911.0,EIRE,25.0,6,2011
577602,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-11-21 08:37:00,3.75,16139.0,United Kingdom,15.0,11,2011
581253,23598,PAPER BUNTING VINTAGE PARTY,2,2011-12-08 11:15:00,2.95,16891.0,United Kingdom,5.9,12,2011
578977,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,2011-11-27 15:18:00,1.25,17231.0,United Kingdom,30.0,11,2011
549569,21870,I CAN ONLY PLEASE ONE PERSON MUG,6,2011-04-10 15:15:00,1.25,15547.0,United Kingdom,7.5,4,2011
542614,21754,HOME BUILDING BLOCK WORD,3,2011-01-30 14:37:00,5.95,15708.0,United Kingdom,17.85,1,2011
573414,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-10-30 16:15:00,1.65,16877.0,United Kingdom,3.3,10,2011
560234,22917,HERB MARKER ROSEMARY,12,2011-07-17 11:21:00,0.65,16180.0,United Kingdom,7.800000000000001,7,2011
559036,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-07-05 15:14:00,1.65,12637.0,France,16.5,7,2011
540187,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-01-05 13:53:00,0.42,15358.0,United Kingdom,5.04,1,2011
545872,20713,JUMBO BAG OWLS,2,2011-03-07 14:51:00,1.95,15752.0,United Kingdom,3.9,3,2011
550521,85066,CREAM SWEETHEART MINI CHEST,2,2011-04-19 09:49:00,12.75,13647.0,United Kingdom,25.5,4,2011
571307,23467,VINTAGE ZINC PLANTER  ,6,2011-10-17 10:10:00,3.29,14443.0,United Kingdom,19.740000000000002,10,2011
580311,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-12-02 14:48:00,1.25,18245.0,United Kingdom,15.0,12,2011
560444,22637,PIGGY BANK RETROSPOT ,4,2011-07-18 17:15:00,2.55,13764.0,United Kingdom,10.2,7,2011
548741,22914,BLUE COAT RACK PARIS FASHION,3,2011-04-04 12:00:00,4.95,16224.0,United Kingdom,14.850000000000001,4,2011
556492,15056N,EDWARDIAN PARASOL NATURAL,60,2011-06-12 14:48:00,4.95,15939.0,United Kingdom,297.0,6,2011
538508,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6,2010-12-12 13:32:00,3.75,15998.0,United Kingdom,22.5,12,2010
552318,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",1,2011-05-08 16:13:00,7.95,17231.0,United Kingdom,7.95,5,2011
549745,85099F,JUMBO BAG STRAWBERRY,10,2011-04-12 10:33:00,1.95,13577.0,United Kingdom,19.5,4,2011
556483,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-06-12 13:12:00,4.95,14823.0,United Kingdom,4.95,6,2011
566281,23203,JUMBO BAG VINTAGE DOILY ,11,2011-09-11 14:15:00,2.08,12748.0,United Kingdom,22.880000000000003,9,2011
548315,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-03-30 12:34:00,0.85,16019.0,United Kingdom,10.2,3,2011
541266,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2011-01-16 16:25:00,0.29,15673.0,United Kingdom,3.4799999999999995,1,2011
555539,35971,ROSE FOLKART HEART DECORATIONS,5,2011-06-05 12:44:00,1.25,14472.0,United Kingdom,6.25,6,2011
565918,22445,PENCIL CASE LIFE IS BEAUTIFUL,2,2011-09-07 16:27:00,2.95,13249.0,United Kingdom,5.9,9,2011
559095,22273,FELTCRAFT DOLL MOLLY,6,2011-07-06 10:49:00,2.95,13198.0,United Kingdom,17.700000000000003,7,2011
563533,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-08-17 11:14:00,0.79,16241.0,United Kingdom,0.79,8,2011
557311,22922,FRIDGE MAGNETS US DINER ASSORTED,48,2011-06-19 15:36:00,0.85,15700.0,United Kingdom,40.8,6,2011
566285,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-09-11 14:51:00,1.95,13611.0,United Kingdom,11.7,9,2011
543597,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2011-02-10 12:32:00,4.65,12857.0,United Kingdom,18.6,2,2011
566580,23292,SPACEBOY CHILDRENS CUP,8,2011-09-13 13:46:00,1.25,12822.0,United Kingdom,10.0,9,2011
547063,46000M,POLYESTER FILLER PAD 45x45cm,4,2011-03-20 13:33:00,1.55,14769.0,United Kingdom,6.2,3,2011
542110,22227,HANGING HEART MIRROR DECORATION ,24,2011-01-25 13:46:00,0.65,14189.0,United Kingdom,15.600000000000001,1,2011
549956,22151,PLACE SETTING WHITE HEART,192,2011-04-13 13:42:00,0.42,14898.0,United Kingdom,80.64,4,2011
545719,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-07 10:28:00,2.95,13344.0,United Kingdom,17.700000000000003,3,2011
559990,23196,LEAVES MAGNETIC  SHOPPING LIST,12,2011-07-14 12:22:00,1.45,13319.0,United Kingdom,17.4,7,2011
569025,22996,TRAVEL CARD WALLET VINTAGE TICKET,2,2011-09-30 10:08:00,0.42,18041.0,United Kingdom,0.84,9,2011
549976,21915,RED  HARMONICA IN BOX ,12,2011-04-13 14:39:00,1.25,15855.0,United Kingdom,15.0,4,2011
559921,22093,MOTORING TISSUE BOX,1,2011-07-13 15:42:00,0.39,13667.0,United Kingdom,0.39,7,2011
574842,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-11-07 11:55:00,1.25,13890.0,United Kingdom,15.0,11,2011
571258,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-10-14 17:23:00,1.45,17837.0,United Kingdom,5.8,10,2011
566599,22383,LUNCH BAG SUKI DESIGN ,2,2011-09-13 15:37:00,1.65,15998.0,United Kingdom,3.3,9,2011
577043,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-11-17 13:38:00,2.08,14282.0,United Kingdom,20.8,11,2011
540073,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-01-04 14:47:00,1.69,16814.0,United Kingdom,54.08,1,2011
576780,22465,HANGING METAL STAR LANTERN,12,2011-11-16 13:27:00,1.65,13258.0,United Kingdom,19.799999999999997,11,2011
580675,23583,LUNCH BAG PAISLEY PARK  ,10,2011-12-05 14:35:00,1.65,15640.0,United Kingdom,16.5,12,2011
577532,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,3,2011-11-20 14:01:00,0.39,16666.0,United Kingdom,1.17,11,2011
564965,23200,JUMBO BAG PEARS,100,2011-08-31 15:07:00,1.79,17677.0,United Kingdom,179.0,8,2011
536500,22630,DOLLY GIRL LUNCH BOX,2,2010-12-01 12:35:00,1.95,17377.0,United Kingdom,3.9,12,2010
541267,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-01-17 10:37:00,1.45,12779.0,Poland,17.4,1,2011
553487,21174,POTTERING IN THE SHED METAL SIGN,6,2011-05-17 12:38:00,2.08,13246.0,United Kingdom,12.48,5,2011
562123,22383,LUNCH BAG SUKI DESIGN ,150,2011-08-02 17:19:00,1.45,17353.0,United Kingdom,217.5,8,2011
576255,21311,SET/4 BIRD MIRROR MAGNETS ,5,2011-11-14 14:09:00,0.29,15993.0,United Kingdom,1.45,11,2011
539946,POST,POSTAGE,1,2010-12-23 11:46:00,18.0,13817.0,Germany,18.0,12,2010
578400,23313,VINTAGE CHRISTMAS BUNTING,2,2011-11-24 11:52:00,4.95,12748.0,United Kingdom,9.9,11,2011
561897,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-07-31 15:24:00,0.85,17841.0,United Kingdom,1.7,7,2011
576663,21314,SMALL GLASS HEART TRINKET POT,8,2011-11-16 11:31:00,2.1,16157.0,United Kingdom,16.8,11,2011
570875,85231B,CINAMMON SET OF 9 T-LIGHTS,12,2011-10-12 17:00:00,0.85,12667.0,Finland,10.2,10,2011
579470,47559B,TEA TIME OVEN GLOVE,2,2011-11-29 15:06:00,1.25,16549.0,United Kingdom,2.5,11,2011
541658,22197,SMALL POPCORN HOLDER,7,2011-01-20 12:16:00,0.85,15529.0,United Kingdom,5.95,1,2011
571303,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-10-17 09:36:00,0.85,13875.0,United Kingdom,17.0,10,2011
578993,23354,6 GIFT TAGS 50'S CHRISTMAS ,1,2011-11-27 15:38:00,0.83,15987.0,United Kingdom,0.83,11,2011
555855,15056BL,EDWARDIAN PARASOL BLACK,7,2011-06-07 13:56:00,5.95,15311.0,United Kingdom,41.65,6,2011
569844,22505,MEMO BOARD COTTAGE DESIGN,4,2011-10-06 13:30:00,4.95,12626.0,Germany,19.8,10,2011
546105,22564,ALPHABET STENCIL CRAFT,6,2011-03-09 12:21:00,1.25,14662.0,United Kingdom,7.5,3,2011
562574,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-08-07 12:42:00,1.65,14903.0,United Kingdom,9.899999999999999,8,2011
566869,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-09-15 13:20:00,0.55,13658.0,United Kingdom,13.200000000000001,9,2011
575607,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,2011-11-10 12:37:00,3.29,14096.0,United Kingdom,3.29,11,2011
567370,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-09-20 09:13:00,0.55,14236.0,United Kingdom,13.200000000000001,9,2011
553680,71053,WHITE METAL LANTERN,6,2011-05-18 13:11:00,3.75,13258.0,United Kingdom,22.5,5,2011
567756,23295,SET OF 12 MINI LOAF BAKING CASES,56,2011-09-22 10:52:00,0.83,12678.0,France,46.48,9,2011
539610,85014B,RED RETROSPOT UMBRELLA,1,2010-12-20 14:33:00,5.95,14606.0,United Kingdom,5.95,12,2010
555394,22420,LIPSTICK PEN BABY PINK,24,2011-06-02 17:03:00,0.42,12971.0,United Kingdom,10.08,6,2011
550327,85114A,BLACK ENCHANTED FOREST PLACEMAT,6,2011-04-17 13:07:00,1.65,12878.0,United Kingdom,9.899999999999999,4,2011
576321,22199,FRYING PAN RED RETROSPOT,1,2011-11-14 14:59:00,4.25,14953.0,United Kingdom,4.25,11,2011
545701,20725,LUNCH BAG RED RETROSPOT,6,2011-03-06 15:17:00,1.65,17107.0,United Kingdom,9.899999999999999,3,2011
557625,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-06-21 14:23:00,1.65,15159.0,United Kingdom,19.799999999999997,6,2011
560790,22077,6 RIBBONS RUSTIC CHARM,24,2011-07-21 10:29:00,1.65,14051.0,United Kingdom,39.599999999999994,7,2011
566914,21544,SKULLS  WATER TRANSFER TATTOOS ,10,2011-09-15 14:08:00,0.85,15466.0,United Kingdom,8.5,9,2011
541406,22933,BAKING MOULD EASTER EGG MILK CHOC,3,2011-01-17 15:19:00,2.95,14657.0,United Kingdom,8.850000000000001,1,2011
555413,20728,LUNCH BAG CARS BLUE,4,2011-06-03 09:50:00,1.65,17994.0,United Kingdom,6.6,6,2011
569523,23526,WALL ART DOG LICENCE ,2,2011-10-04 14:41:00,5.95,16033.0,United Kingdom,11.9,10,2011
542240,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-01-26 14:45:00,5.95,16124.0,United Kingdom,11.9,1,2011
559330,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-07-07 15:44:00,3.29,17696.0,United Kingdom,13.16,7,2011
574304,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,4,2011-11-03 16:30:00,2.95,14428.0,United Kingdom,11.8,11,2011
561430,22620,4 TRADITIONAL SPINNING TOPS,12,2011-07-27 11:29:00,1.45,15172.0,United Kingdom,17.4,7,2011
566005,23321,SMALL WHITE HEART OF WICKER,4,2011-09-08 11:56:00,1.65,16426.0,United Kingdom,6.6,9,2011
553184,21746,SMALL RED RETROSPOT WINDMILL,4,2011-05-15 12:33:00,1.25,13232.0,United Kingdom,5.0,5,2011
575607,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2,2011-11-10 12:37:00,3.29,14096.0,United Kingdom,6.58,11,2011
542517,22090,PAPER BUNTING RETROSPOT,40,2011-01-28 12:11:00,2.55,13694.0,United Kingdom,102.0,1,2011
547357,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-03-22 12:15:00,1.65,17613.0,United Kingdom,19.799999999999997,3,2011
537773,84497,BUTTONS AND STRIPES NOTEBOOK ,2,2010-12-08 12:36:00,3.75,16016.0,United Kingdom,7.5,12,2010
556474,21931,JUMBO STORAGE BAG SUKI,1,2011-06-12 12:01:00,2.08,16007.0,United Kingdom,2.08,6,2011
546116,22982,PANTRY PASTRY BRUSH,12,2011-03-09 13:53:00,1.25,15367.0,United Kingdom,15.0,3,2011
574340,23503,PLAYING CARDS KEEP CALM & CARRY ON,5,2011-11-04 10:08:00,1.25,17377.0,United Kingdom,6.25,11,2011
550173,23008,DOLLY GIRL BABY GIFT SET,1,2011-04-14 16:58:00,16.95,15235.0,United Kingdom,16.95,4,2011
574336,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-04 09:52:00,0.65,12397.0,Belgium,10.4,11,2011
543397,21826,EIGHT PIECE DINOSAUR SET,1,2011-02-08 10:32:00,1.25,17859.0,United Kingdom,1.25,2,2011
572130,23231,WRAP  VINTAGE DOILY ,25,2011-10-21 09:50:00,0.42,13460.0,United Kingdom,10.5,10,2011
559641,35972,DAISY FOLKART HEART DECORATION,6,2011-07-11 12:31:00,1.25,13184.0,United Kingdom,7.5,7,2011
550360,48173C,DOORMAT BLACK FLOCK ,2,2011-04-18 10:55:00,7.95,14978.0,United Kingdom,15.9,4,2011
564740,23207,LUNCH BAG ALPHABET DESIGN,1,2011-08-28 14:39:00,1.65,14044.0,United Kingdom,1.65,8,2011
546765,POST,POSTAGE,1,2011-03-16 14:37:00,18.0,12437.0,France,18.0,3,2011
537625,22348,TEA BAG PLATE RED RETROSPOT,12,2010-12-07 14:57:00,0.85,15180.0,United Kingdom,10.2,12,2010
579559,23210,WHITE ROCKING HORSE HAND PAINTED,4,2011-11-30 11:30:00,1.25,16764.0,United Kingdom,5.0,11,2011
563024,23080,RED METAL BOX TOP SECRET,2,2011-08-11 13:41:00,8.25,14639.0,United Kingdom,16.5,8,2011
538808,22536,MAGIC DRAWING SLATE PURDEY,48,2010-12-14 12:11:00,0.42,14057.0,United Kingdom,20.16,12,2010
542192,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-01-26 11:27:00,0.42,14049.0,United Kingdom,5.04,1,2011
547102,22424,ENAMEL BREAD BIN CREAM,1,2011-03-21 10:41:00,12.75,14245.0,United Kingdom,12.75,3,2011
575982,22096,PINK PAISLEY SQUARE TISSUE BOX ,2,2011-11-13 13:42:00,0.39,13798.0,United Kingdom,0.78,11,2011
556967,23241,TREASURE TIN GYMKHANA DESIGN,24,2011-06-16 10:04:00,2.08,17193.0,United Kingdom,49.92,6,2011
547684,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-03-24 14:46:00,1.95,12408.0,Belgium,19.5,3,2011
563658,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2011-08-18 10:57:00,4.25,15505.0,United Kingdom,102.0,8,2011
569532,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-10-04 15:19:00,3.75,13552.0,United Kingdom,15.0,10,2011
570640,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-10-11 12:38:00,6.25,12474.0,Germany,12.5,10,2011
570458,22492,MINI PAINT SET VINTAGE ,36,2011-10-10 15:39:00,0.65,14535.0,United Kingdom,23.400000000000002,10,2011
571123,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-14 09:35:00,1.65,14856.0,United Kingdom,19.799999999999997,10,2011
568075,90177D,DROP DIAMANTE EARRINGS PURPLE,1,2011-09-23 14:21:00,2.95,14652.0,United Kingdom,2.95,9,2011
540980,22584,PACK OF 6 PANNETONE GIFT BOXES,3,2011-01-12 15:22:00,2.55,14514.0,United Kingdom,7.6499999999999995,1,2011
577171,21990,MODERN FLORAL STATIONERY SET,12,2011-11-18 10:52:00,1.25,17159.0,United Kingdom,15.0,11,2011
568533,23293,SET OF 12 FAIRY CAKE BAKING CASES,64,2011-09-27 13:56:00,0.72,15061.0,United Kingdom,46.08,9,2011
565857,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-09-07 14:13:00,8.25,14911.0,EIRE,16.5,9,2011
559005,21907,I'M ON HOLIDAY METAL SIGN,12,2011-07-05 12:39:00,2.1,13183.0,United Kingdom,25.200000000000003,7,2011
570488,22585,PACK OF 6 BIRDY GIFT TAGS,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46,10,2011
557995,21988,PACK OF 6 SKULL PAPER PLATES,5,2011-06-24 10:44:00,0.85,17979.0,United Kingdom,4.25,6,2011
563434,22418,10 COLOUR SPACEBOY PEN,12,2011-08-16 12:21:00,0.85,14057.0,United Kingdom,10.2,8,2011
580434,23402,HOME SWEET HOME 3 PEG HANGER ,1,2011-12-04 12:17:00,3.75,17114.0,United Kingdom,3.75,12,2011
565967,23290,SPACEBOY CHILDRENS BOWL,24,2011-09-08 11:27:00,1.25,14646.0,Netherlands,30.0,9,2011
550334,22970,LONDON BUS COFFEE MUG,12,2011-04-17 14:09:00,2.55,17320.0,United Kingdom,30.599999999999998,4,2011
559864,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-07-13 10:38:00,0.85,14916.0,United Kingdom,10.2,7,2011
563917,22197,POPCORN HOLDER,11,2011-08-21 13:46:00,0.85,14572.0,United Kingdom,9.35,8,2011
554103,21874,GIN AND TONIC MUG,2,2011-05-22 13:51:00,1.25,15555.0,United Kingdom,2.5,5,2011
554999,21174,POTTERING IN THE SHED METAL SIGN,1,2011-05-29 15:44:00,2.08,15547.0,United Kingdom,2.08,5,2011
581450,22723,SET OF 6 HERB TINS SKETCHBOOK,2,2011-12-08 17:54:00,1.25,16794.0,United Kingdom,2.5,12,2011
555415,22178,VICTORIAN GLASS HANGING T-LIGHT,60,2011-06-03 10:08:00,1.25,14500.0,United Kingdom,75.0,6,2011
576563,23103,JINGLE BELL HEART DECORATION,6,2011-11-15 13:27:00,1.65,17564.0,United Kingdom,9.899999999999999,11,2011
539042,22421,LIPSTICK PEN FUSCHIA,24,2010-12-15 15:37:00,0.42,15062.0,United Kingdom,10.08,12,2010
550188,23007, SPACEBOY BABY GIFT SET,3,2011-04-14 18:57:00,16.95,12457.0,Switzerland,50.849999999999994,4,2011
569740,23200,JUMBO BAG PEARS,120,2011-10-06 10:52:00,1.79,15769.0,United Kingdom,214.8,10,2011
581378,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,4,2011-12-08 12:50:00,0.85,17673.0,United Kingdom,3.4,12,2011
579533,23458,DOLLY CABINET 3 DRAWERS ,2,2011-11-30 09:24:00,14.95,12953.0,United Kingdom,29.9,11,2011
561870,16048,TEATIME ROUND PENCIL SHARPENER ,24,2011-07-31 11:45:00,0.12,14911.0,EIRE,2.88,7,2011
536742,20978,36 PENCILS TUBE SKULLS,3,2010-12-02 13:14:00,1.25,16916.0,United Kingdom,3.75,12,2010
540834,22090,PAPER BUNTING RETROSPOT,40,2011-01-11 14:50:00,2.55,14733.0,United Kingdom,102.0,1,2011
557292,20719,WOODLAND CHARLOTTE BAG,10,2011-06-19 13:06:00,0.85,17562.0,United Kingdom,8.5,6,2011
579503,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-29 16:23:00,2.08,17097.0,Spain,2.08,11,2011
550106,22980,PANTRY SCRUBBING BRUSH,5,2011-04-14 12:31:00,1.65,13772.0,United Kingdom,8.25,4,2011
567610,22197,POPCORN HOLDER,100,2011-09-21 11:30:00,0.72,17511.0,United Kingdom,72.0,9,2011
563909,22698,PINK REGENCY TEACUP AND SAUCER,3,2011-08-21 12:36:00,2.95,15701.0,United Kingdom,8.850000000000001,8,2011
549588,21883,STARS GIFT TAPE ,12,2011-04-11 10:04:00,0.65,12428.0,Finland,7.800000000000001,4,2011
561968,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-08-01 13:29:00,2.95,16332.0,United Kingdom,17.700000000000003,8,2011
555099,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1152,2011-05-31 13:39:00,0.21,16333.0,United Kingdom,241.92,5,2011
577616,21754,HOME BUILDING BLOCK WORD,3,2011-11-21 10:22:00,6.25,13823.0,United Kingdom,18.75,11,2011
577554,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-11-20 15:35:00,3.75,15533.0,United Kingdom,3.75,11,2011
570129,23287,RED VINTAGE SPOT BEAKER,8,2011-10-07 13:34:00,0.85,12885.0,United Kingdom,6.8,10,2011
561708,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-07-29 11:28:00,1.25,13575.0,United Kingdom,15.0,7,2011
540258,21156,RETROSPOT CHILDRENS APRON,80,2011-01-06 08:52:00,1.65,14045.0,United Kingdom,132.0,1,2011
557315,21770,OPEN CLOSED METAL SIGN,1,2011-06-19 16:02:00,4.95,15535.0,United Kingdom,4.95,6,2011
551713,21714,CITRONELLA CANDLE GARDEN POT,12,2011-05-03 15:12:00,1.25,16230.0,United Kingdom,15.0,5,2011
572653,22675,FRENCH KITCHEN SIGN BLUE METAL,3,2011-10-25 12:12:00,1.25,15861.0,United Kingdom,3.75,10,2011
554102,22633,HAND WARMER UNION JACK,2,2011-05-22 13:40:00,2.1,14647.0,United Kingdom,4.2,5,2011
573346,90124A,PINK MURANO TWIST NECKLACE,1,2011-10-30 12:18:00,9.95,17255.0,United Kingdom,9.95,10,2011
577038,23263,SET OF 3 WOODEN HEART DECORATIONS,6,2011-11-17 13:30:00,1.25,14796.0,United Kingdom,7.5,11,2011
566258,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-09-11 12:45:00,2.08,13124.0,United Kingdom,6.24,9,2011
567477,22158,3 HEARTS HANGING DECORATION RUSTIC,4,2011-09-20 13:20:00,2.95,16327.0,United Kingdom,11.8,9,2011
537624,21367,MIRRORED WALL ART GENTS,1,2010-12-07 14:41:00,2.55,12748.0,United Kingdom,2.55,12,2010
547548,47593B,SCOTTIE DOGS BABY BIB,2,2011-03-23 15:37:00,0.39,15644.0,United Kingdom,0.78,3,2011
537200,47367B,PAIR PADDED HANGERS PINK CHECK,2,2010-12-05 14:17:00,3.75,15867.0,United Kingdom,7.5,12,2010
550488,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,28,2011-04-18 14:27:00,0.83,16729.0,United Kingdom,23.24,4,2011
558484,23286,BLUE VINTAGE SPOT BEAKER,16,2011-06-30 10:09:00,0.85,14267.0,United Kingdom,13.6,6,2011
550132,22975,SPACEBOY CHILDRENS EGG CUP,2,2011-04-14 13:33:00,1.25,16933.0,United Kingdom,2.5,4,2011
572294,22515,CHILDS GARDEN SPADE PINK,4,2011-10-23 13:10:00,2.1,13471.0,United Kingdom,8.4,10,2011
559810,22567,20 DOLLY PEGS RETROSPOT,12,2011-07-12 15:15:00,1.45,16168.0,United Kingdom,17.4,7,2011
561595,22741,FUNKY DIVA PEN,96,2011-07-28 11:22:00,0.85,12853.0,United Kingdom,81.6,7,2011
570442,21577,SAVE THE PLANET COTTON TOTE BAG,2,2011-10-10 14:37:00,2.25,16549.0,United Kingdom,4.5,10,2011
560209,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2011-07-15 14:05:00,2.55,15004.0,United Kingdom,5.1,7,2011
561052,23285,PINK VINTAGE SPOT BEAKER,96,2011-07-24 13:12:00,0.72,16684.0,United Kingdom,69.12,7,2011
568211,21314,SMALL GLASS HEART TRINKET POT,8,2011-09-25 15:59:00,2.1,13429.0,United Kingdom,16.8,9,2011
573388,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-10-30 14:44:00,1.25,14895.0,United Kingdom,15.0,10,2011
580687,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-12-05 15:38:00,1.25,16379.0,United Kingdom,15.0,12,2011
553894,22898,CHILDRENS APRON APPLES DESIGN,8,2011-05-19 17:15:00,1.95,13658.0,United Kingdom,15.6,5,2011
543631,22136,LOVE HEART SOCK HANGER,2,2011-02-10 16:17:00,1.65,14081.0,United Kingdom,3.3,2,2011
