CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
13014.0,10,110,3466.2799999999997,4,4,4,444,High Value
13015.0,52,175,3339.64,2,4,4,244,Loyal Customers
13016.0,72,47,789.89,2,3,3,233,Regular
13017.0,6,1,204.0,4,1,1,411,Recent Customers
13018.0,15,458,7277.7,4,4,4,444,High Value
13021.0,3,131,2616.38,4,4,4,444,High Value
13023.0,63,40,689.9,2,2,3,223,Regular
13026.0,0,40,975.36,4,2,3,423,Recent Customers
13027.0,113,26,6912.0,2,2,4,224,Regular
13028.0,22,45,661.3199999999999,3,3,2,332,Regular
13029.0,30,10,1247.5,3,1,3,313,Regular
13030.0,10,92,752.4399999999999,4,3,3,433,Recent Customers
13032.0,51,71,1010.18,2,3,3,233,Regular
13033.0,356,11,190.55,1,1,1,111,At Risk
13034.0,54,37,642.77,2,2,2,222,Regular
13035.0,73,27,921.88,2,2,3,223,Regular
13037.0,137,48,881.07,2,3,3,233,Regular
13038.0,79,28,908.46,2,2,3,223,Regular
13040.0,8,43,676.99,4,3,3,433,Recent Customers
13043.0,272,13,516.42,1,1,2,112,At Risk
13044.0,290,33,560.47,1,2,2,122,At Risk
13045.0,98,18,305.28000000000003,2,2,1,221,Regular
13046.0,30,35,629.31,3,2,2,322,Regular
13047.0,31,172,3237.54,3,4,4,344,Loyal Customers
13048.0,13,135,1819.41,4,4,4,444,High Value
13049.0,63,14,656.6800000000001,2,1,2,212,Regular
13050.0,14,403,5836.86,4,4,4,444,High Value
13052.0,211,18,348.15000000000003,1,2,2,122,At Risk
13055.0,77,76,1214.41,2,3,3,233,Regular
13058.0,24,8,271.40000000000003,3,1,1,311,Regular
13059.0,249,8,183.4,1,1,1,111,At Risk
13060.0,253,15,307.53,1,1,2,112,At Risk
13061.0,71,10,248.61,2,1,1,211,Regular
13062.0,190,11,346.98,1,1,2,112,At Risk
13064.0,12,68,1105.59,4,3,3,433,Recent Customers
13065.0,372,14,205.86,1,1,1,111,At Risk
13066.0,23,48,470.8,3,3,2,332,Regular
13067.0,81,15,115.46000000000001,2,1,1,211,Regular
13068.0,9,2,344.0,4,1,2,412,Recent Customers
13069.0,0,424,4431.44,4,4,4,444,High Value
13070.0,191,9,228.8,1,1,1,111,At Risk
13072.0,266,7,177.15,1,1,1,111,At Risk
13075.0,129,22,919.61,2,2,3,223,Regular
13077.0,0,111,728.02,4,4,3,443,Recent Customers
13078.0,2,358,12627.94,4,4,4,444,High Value
13079.0,3,6,220.10000000000002,4,1,1,411,Recent Customers
13080.0,178,6,58.08,1,1,1,111,At Risk
13081.0,11,1028,28337.38,4,4,4,444,High Value
13082.0,125,73,3613.63,2,3,4,234,Regular
13083.0,3,18,303.75,4,2,1,421,Recent Customers
13085.0,157,22,416.08000000000004,1,2,2,122,At Risk
13089.0,2,1814,58762.08,4,4,4,444,High Value
13090.0,8,155,8910.82,4,4,4,444,High Value
13091.0,27,21,345.82,3,2,2,322,Regular
13092.0,70,25,477.83,2,2,2,222,Regular
13093.0,275,159,7832.47,1,4,4,144,Loyal Customers
13094.0,20,24,1927.3200000000002,3,2,4,324,Regular
13095.0,70,6,74.39999999999999,2,1,1,211,Regular
13097.0,32,421,6003.22,3,4,4,344,Loyal Customers
13098.0,0,572,28882.44,4,4,4,444,High Value
13099.0,98,1,207.35999999999999,2,1,1,211,Regular
13101.0,233,8,101.19,1,1,1,111,At Risk
13102.0,0,304,6424.09,4,4,4,444,High Value
13103.0,39,8,243.94,3,1,1,311,Regular
13104.0,2,20,1098.48,4,2,3,423,Recent Customers
13106.0,132,1,76.5,2,1,1,211,Regular
13107.0,43,58,1531.6200000000001,3,3,3,333,Regular
13108.0,372,10,350.06,1,1,2,112,At Risk
13109.0,59,47,786.54,2,3,3,233,Regular
13110.0,30,145,1488.67,3,4,3,343,Regular
13113.0,0,201,12245.960000000001,4,4,4,444,High Value
13115.0,11,120,2294.78,4,4,4,444,High Value
13116.0,137,30,501.14,2,2,2,222,Regular
13117.0,21,76,984.91,3,3,3,333,Regular
13118.0,19,79,1197.81,3,3,3,333,Regular
13120.0,238,1,30.599999999999998,1,1,1,111,At Risk
13121.0,268,50,283.73,1,3,1,131,At Risk
13122.0,93,55,922.39,2,3,3,233,Regular
13124.0,89,222,3756.33,2,4,4,244,Loyal Customers
13126.0,4,140,2099.64,4,4,4,444,High Value
13127.0,77,15,259.17,2,1,1,211,Regular
13130.0,93,2,64.0,2,1,1,211,Regular
13131.0,22,44,1073.3,3,3,3,333,Regular
13132.0,261,3,77.3,1,1,1,111,At Risk
13133.0,273,7,109.8,1,1,1,111,At Risk
13134.0,85,98,1793.58,2,3,4,234,Regular
13135.0,196,1,3096.0,1,1,4,114,At Risk
13136.0,55,127,2607.61,2,4,4,244,Loyal Customers
13137.0,10,687,3603.29,4,4,4,444,High Value
13138.0,21,63,962.39,3,3,3,333,Regular
13139.0,15,170,5064.94,4,4,4,444,High Value
13140.0,107,45,422.47,2,3,2,232,Regular
13141.0,84,135,2388.75,2,4,4,244,Loyal Customers
13142.0,18,23,307.09,3,2,2,322,Regular
13144.0,332,3,110.95,1,1,1,111,At Risk
13145.0,39,6,618.52,3,1,2,312,Regular
13146.0,25,17,228.91,3,1,1,311,Regular
13147.0,9,4,712.8000000000001,4,1,3,413,Recent Customers
13148.0,28,312,3683.26,3,4,4,344,Loyal Customers
13149.0,13,86,1676.06,4,3,4,434,Recent Customers
13151.0,295,74,1257.8700000000001,1,3,3,133,At Risk
13153.0,5,15,486.22,4,1,2,412,Recent Customers
13155.0,32,85,971.76,3,3,3,333,Regular
13157.0,48,87,1741.22,3,3,4,334,Regular
13158.0,94,79,1201.06,2,3,3,233,Regular
13159.0,8,120,1429.35,4,4,3,443,Recent Customers
13160.0,21,4,91.8,3,1,1,311,Regular
13161.0,312,8,112.75,1,1,1,111,At Risk
13162.0,121,79,1688.29,2,3,4,234,Regular
13165.0,45,42,1021.48,3,3,3,333,Regular
13166.0,282,41,417.2,1,2,2,122,At Risk
13167.0,18,65,791.33,3,3,3,333,Regular
13168.0,35,126,1299.59,3,4,3,343,Regular
13169.0,63,13,712.88,2,1,3,213,Regular
13170.0,26,30,108.81,3,2,1,321,Regular
13171.0,21,46,468.41,3,3,2,332,Regular
13173.0,3,43,353.65,4,3,2,432,Recent Customers
13174.0,15,293,2742.82,4,4,4,444,High Value
13176.0,45,67,481.49,3,3,2,332,Regular
13177.0,64,17,282.45,2,1,1,211,Regular
13178.0,25,265,5725.47,3,4,4,344,Loyal Customers
13182.0,44,11,121.18,3,1,1,311,Regular
13183.0,7,94,3957.78,4,3,4,434,Recent Customers
13184.0,14,179,1668.95,4,4,4,444,High Value
13185.0,267,1,71.4,1,1,1,111,At Risk
13186.0,39,79,1575.89,3,3,3,333,Regular
13187.0,336,37,236.02,1,2,1,121,At Risk
13188.0,10,2,114.60000000000001,4,1,1,411,Recent Customers
13189.0,18,29,260.68,3,2,1,321,Regular
13192.0,94,63,911.94,2,3,3,233,Regular
13193.0,60,25,112.08,2,2,1,221,Regular
13194.0,135,3,60.7,2,1,1,211,Regular
13196.0,10,110,1797.78,4,4,4,444,High Value
13198.0,9,226,3401.2400000000002,4,4,4,444,High Value
13199.0,3,119,9817.12,4,4,4,444,High Value
13200.0,18,46,870.09,3,3,3,333,Regular
13203.0,9,57,869.46,4,3,3,433,Recent Customers
13207.0,14,8,250.26000000000002,4,1,1,411,Recent Customers
13208.0,58,148,1217.65,2,4,3,243,Regular
13209.0,29,321,5891.61,3,4,4,344,Loyal Customers
13210.0,93,22,353.48,2,2,2,222,Regular
13211.0,9,55,1095.42,4,3,3,433,Recent Customers
13212.0,19,141,786.83,3,4,3,343,Regular
13213.0,56,90,1520.58,2,3,3,233,Regular
13216.0,267,5,333.74,1,1,2,112,At Risk
13217.0,121,4,533.98,2,1,2,212,Regular
13218.0,126,5,62.63999999999999,2,1,1,211,Regular
13220.0,77,21,819.2900000000001,2,2,3,223,Regular
13221.0,239,66,847.41,1,3,3,133,At Risk
13223.0,199,5,163.20000000000002,1,1,1,111,At Risk
13224.0,59,108,2155.95,2,4,4,244,Loyal Customers
13225.0,2,32,6463.84,4,2,4,424,Recent Customers
13226.0,272,16,108.21000000000001,1,1,1,111,At Risk
13227.0,201,9,257.7,1,1,1,111,At Risk
13228.0,80,2,358.0,2,1,2,212,Regular
13229.0,225,10,160.95,1,1,1,111,At Risk
13230.0,3,587,2755.63,4,4,4,444,High Value
13232.0,12,202,1328.35,4,4,3,443,Recent Customers
13233.0,73,43,605.12,2,3,2,232,Regular
13235.0,211,58,1031.07,1,3,3,133,At Risk
13236.0,24,36,744.85,3,2,3,323,Regular
13238.0,16,31,700.73,4,2,3,423,Recent Customers
13239.0,261,22,329.56,1,2,2,122,At Risk
13240.0,95,67,663.65,2,3,2,232,Regular
13242.0,111,13,270.40000000000003,2,1,1,211,Regular
13243.0,202,57,585.12,1,3,2,132,At Risk
13244.0,92,27,121.74000000000001,2,2,1,221,Regular
13245.0,50,16,430.5,3,1,2,312,Regular
13246.0,17,136,1961.52,4,4,4,444,High Value
13247.0,17,25,501.12,4,2,2,422,Recent Customers
13248.0,124,26,465.68,2,2,2,222,Regular
13249.0,91,23,711.41,2,2,3,223,Regular
13253.0,156,36,1030.4,1,2,3,123,At Risk
13255.0,8,13,399.51,4,1,2,412,Recent Customers
13256.0,13,1,0.0,4,1,1,411,Recent Customers
13258.0,11,36,672.83,4,2,3,423,Recent Customers
13259.0,61,81,283.18,2,3,1,231,Regular
13260.0,60,8,557.62,2,1,2,212,Regular
13261.0,268,9,944.1,1,1,3,113,At Risk
13262.0,262,11,200.29,1,1,1,111,At Risk
13263.0,0,1667,7436.93,4,4,4,444,High Value
13265.0,52,90,2092.66,2,3,4,234,Regular
13266.0,10,187,3834.2599999999998,4,4,4,444,High Value
13267.0,2,211,4521.49,4,4,4,444,High Value
13268.0,17,433,3174.75,4,4,4,444,High Value
13269.0,0,315,5343.28,4,4,4,444,High Value
13270.0,365,1,590.0,1,1,2,112,At Risk
13271.0,36,87,211.49,3,3,1,331,Regular
13272.0,30,15,276.56,3,1,1,311,Regular
13273.0,112,16,138.98,2,1,1,211,Regular
13276.0,63,30,590.9300000000001,2,2,2,222,Regular
13277.0,15,8,258.4,4,1,1,411,Recent Customers
13278.0,40,46,542.73,3,3,2,332,Regular
13279.0,77,9,137.75,2,1,1,211,Regular
13280.0,121,82,798.46,2,3,3,233,Regular
13282.0,17,37,1132.14,4,2,3,423,Recent Customers
13283.0,59,7,93.66,2,1,1,211,Regular
13284.0,330,13,201.19,1,1,1,111,At Risk
13285.0,22,187,2709.12,3,4,4,344,Loyal Customers
13291.0,155,42,361.11,1,3,2,132,At Risk
13292.0,38,31,578.9399999999999,3,2,2,322,Regular
13294.0,189,54,873.74,1,3,3,133,At Risk
13295.0,359,10,201.20000000000002,1,1,1,111,At Risk
13296.0,136,5,87.4,2,1,1,211,Regular
13297.0,7,59,2089.85,4,3,4,434,Recent Customers
13298.0,0,2,360.0,4,1,2,412,Recent Customers
13299.0,267,5,142.5,1,1,1,111,At Risk
13300.0,168,20,371.89,1,2,2,122,At Risk
13301.0,103,81,618.09,2,3,2,232,Regular
13302.0,154,1,63.75,1,1,1,111,At Risk
13304.0,350,21,300.42,1,2,1,121,At Risk
13305.0,3,81,2000.86,4,3,4,434,Recent Customers
13307.0,119,1,15.0,2,1,1,211,Regular
13308.0,22,54,1385.51,3,3,3,333,Regular
13309.0,6,107,1456.79,4,4,3,443,Recent Customers
13310.0,27,72,1132.03,3,3,3,333,Regular
13311.0,3,26,598.57,4,2,2,422,Recent Customers
13313.0,21,78,1555.32,3,3,3,333,Regular
13314.0,1,62,775.94,4,3,3,433,Recent Customers
13316.0,36,86,5732.93,3,3,4,334,Regular
13317.0,65,124,2273.68,2,4,4,244,Loyal Customers
13318.0,0,20,640.76,4,2,2,422,Recent Customers
13319.0,4,476,10845.550000000001,4,4,4,444,High Value
13320.0,77,105,1532.2,2,4,3,243,Regular
13321.0,71,11,567.36,2,1,2,212,Regular
13322.0,16,25,199.48000000000002,4,2,1,421,Recent Customers
13323.0,2,21,787.85,4,2,3,423,Recent Customers
13324.0,35,75,7121.95,3,3,4,334,Regular
13325.0,81,12,675.3,2,1,3,213,Regular
13327.0,38,108,3627.77,3,4,4,344,Loyal Customers
13328.0,315,17,1308.48,1,1,3,113,At Risk
13329.0,31,17,789.0,3,1,3,313,Regular
13330.0,92,53,1140.93,2,3,3,233,Regular
13332.0,13,21,350.9,4,2,2,422,Recent Customers
13334.0,81,265,3502.32,2,4,4,244,Loyal Customers
13336.0,76,51,795.12,2,3,3,233,Regular
13338.0,157,19,487.02,1,2,2,122,At Risk
13339.0,200,54,860.12,1,3,3,133,At Risk
13340.0,44,134,10736.48,3,4,4,344,Loyal Customers
13341.0,260,42,775.85,1,3,3,133,At Risk
13343.0,177,19,353.43,1,2,2,122,At Risk
13344.0,67,116,2511.69,2,4,4,244,Loyal Customers
13345.0,287,20,389.5,1,2,2,122,At Risk
13347.0,69,8,341.36,2,1,2,212,Regular
13348.0,63,14,233.76,2,1,1,211,Regular
13349.0,10,16,247.32,4,1,1,411,Recent Customers
13350.0,15,40,979.12,4,2,3,423,Recent Customers
13351.0,65,16,373.94,2,1,2,212,Regular
13352.0,59,24,397.97999999999996,2,2,2,222,Regular
13354.0,70,51,743.53,2,3,3,233,Regular
13355.0,121,32,674.7,2,2,3,223,Regular
13356.0,79,42,768.24,2,3,3,233,Regular
13357.0,256,89,609.4,1,3,2,132,At Risk
13358.0,268,29,439.03,1,2,2,122,At Risk
13359.0,63,23,439.56,2,2,2,222,Regular
13362.0,8,166,3090.7400000000002,4,4,4,444,High Value
13363.0,17,60,992.5,4,3,3,433,Recent Customers
13364.0,70,10,134.95999999999998,2,1,1,211,Regular
13365.0,33,128,2225.37,3,4,4,344,Loyal Customers
13366.0,49,1,56.160000000000004,3,1,1,311,Regular
13368.0,256,29,623.4,1,2,2,122,At Risk
13369.0,365,14,308.28000000000003,1,1,2,112,At Risk
13370.0,371,39,754.87,1,2,3,123,At Risk
13372.0,89,23,378.64,2,2,2,222,Regular
13373.0,60,158,3312.25,2,4,4,244,Loyal Customers
13375.0,88,37,778.65,2,2,3,223,Regular
13376.0,98,53,1019.76,2,3,3,233,Regular
13379.0,25,97,572.56,3,3,2,332,Regular
13381.0,31,172,3639.31,3,4,4,344,Loyal Customers
13382.0,280,15,222.99,1,1,1,111,At Risk
13384.0,30,152,4151.93,3,4,4,344,Loyal Customers
13385.0,329,35,534.57,1,2,2,122,At Risk
13388.0,130,35,677.1,2,2,3,223,Regular
13389.0,10,51,797.96,4,3,3,433,Recent Customers
13390.0,74,13,544.08,2,1,2,212,Regular
13391.0,203,1,59.8,1,1,1,111,At Risk
13394.0,1,155,2520.02,4,4,4,444,High Value
13395.0,184,21,307.72,1,2,2,122,At Risk
13396.0,28,43,1360.99,3,3,3,333,Regular
13397.0,72,38,1544.13,2,2,3,223,Regular
13398.0,191,26,457.34,1,2,2,122,At Risk
13402.0,126,39,621.23,2,2,2,222,Regular
13403.0,17,3,75.0,4,1,1,411,Recent Customers
13404.0,0,11,252.49,4,1,1,411,Recent Customers
13405.0,73,27,572.451,2,2,2,222,Regular
13408.0,1,478,28117.04,4,4,4,444,High Value
13410.0,23,28,1003.06,3,2,3,323,Regular
13411.0,106,18,213.55,2,2,1,221,Regular
13414.0,133,24,1390.5,2,2,3,223,Regular
13416.0,43,19,712.5,3,2,3,323,Regular
13417.0,4,28,640.83,4,2,2,422,Recent Customers
13418.0,11,304,6127.43,4,4,4,444,High Value
13419.0,63,16,221.06,2,1,1,211,Regular
13420.0,149,8,159.85,1,1,1,111,At Risk
13421.0,39,102,1833.71,3,4,4,344,Loyal Customers
13422.0,63,127,2626.3,2,4,4,244,Loyal Customers
13425.0,107,78,1624.21,2,3,3,233,Regular
13426.0,0,157,3641.32,4,4,4,444,High Value
13427.0,18,29,582.6,3,2,2,322,Regular
13428.0,9,71,201.78,4,3,1,431,Recent Customers
13429.0,10,67,1006.8,4,3,3,433,Recent Customers
13430.0,18,49,679.45,3,3,3,333,Regular
13431.0,66,46,1269.1,2,3,3,233,Regular
13434.0,73,10,534.24,2,1,2,212,Regular
13435.0,4,101,3809.8900000000003,4,4,4,444,High Value
13436.0,1,12,196.89,4,1,1,411,Recent Customers
13437.0,13,167,3408.06,4,4,4,444,High Value
13439.0,254,54,283.71,1,3,1,131,At Risk
13441.0,91,13,296.64,2,1,1,211,Regular
13447.0,22,59,1129.14,3,3,3,333,Regular
13448.0,16,194,3534.69,4,4,4,444,High Value
13449.0,23,19,291.88,3,2,1,321,Regular
13450.0,26,71,2043.7199999999998,3,3,4,334,Regular
13451.0,25,433,2898.2599999999998,3,4,4,344,Loyal Customers
13452.0,258,2,590.0,1,1,2,112,At Risk
13453.0,165,17,356.97999999999996,1,1,2,112,At Risk
13455.0,24,46,1058.34,3,3,3,333,Regular
13456.0,17,63,1766.72,4,3,4,434,Recent Customers
13458.0,6,382,9646.57,4,4,4,444,High Value
13460.0,28,17,183.44,3,1,1,311,Regular
13461.0,38,27,1445.0,3,2,3,323,Regular
13462.0,252,9,151.5,1,1,1,111,At Risk
13464.0,57,41,674.68,2,2,3,223,Regular
13466.0,183,17,307.9,1,1,2,112,At Risk
13467.0,10,98,1071.91,4,3,3,433,Recent Customers
13468.0,1,302,5704.97,4,4,4,444,High Value
13470.0,98,10,165.0,2,1,1,211,Regular
13471.0,0,254,2501.84,4,4,4,444,High Value
13473.0,60,21,422.64,2,2,2,222,Regular
13474.0,235,62,226.84,1,3,1,131,At Risk
13475.0,190,86,1431.78,1,3,3,133,At Risk
13476.0,178,58,1238.47,1,3,3,133,At Risk
13477.0,37,79,1454.58,3,3,3,333,Regular
13479.0,200,15,300.95,1,1,1,111,At Risk
13481.0,45,109,1804.56,3,4,4,344,Loyal Customers
13482.0,231,11,184.64,1,1,1,111,At Risk
13483.0,65,10,140.34,2,1,1,211,Regular
13484.0,240,8,313.8,1,1,2,112,At Risk
13485.0,232,23,454.24,1,2,2,122,At Risk
13486.0,77,69,1122.41,2,3,3,233,Regular
13487.0,57,34,575.4,2,2,2,222,Regular
13488.0,16,422,8968.31,4,4,4,444,High Value
13489.0,104,14,449.52,2,1,2,212,Regular
13491.0,51,86,1215.82,2,3,3,233,Regular
13492.0,135,50,1269.84,2,3,3,233,Regular
13493.0,274,8,618.63,1,1,2,112,At Risk
13494.0,311,18,316.26000000000005,1,2,2,122,At Risk
13495.0,7,48,2044.8700000000001,4,3,4,434,Recent Customers
13496.0,10,35,653.33,4,2,2,422,Recent Customers
13497.0,282,19,348.05,1,2,2,122,At Risk
13499.0,17,42,1159.11,4,3,3,433,Recent Customers
13500.0,22,65,1166.77,3,3,3,333,Regular
13501.0,287,52,1340.32,1,3,3,133,At Risk
13502.0,16,18,292.0,4,2,1,421,Recent Customers
13503.0,70,17,216.85,2,1,1,211,Regular
13504.0,63,22,295.93,2,2,1,221,Regular
13505.0,72,215,4393.63,2,4,4,244,Loyal Customers
13506.0,315,26,458.52,1,2,2,122,At Risk
13507.0,2,162,2479.16,4,4,4,444,High Value
13508.0,243,12,110.97,1,1,1,111,At Risk
13509.0,8,44,979.72,4,3,3,433,Recent Customers
13510.0,0,115,1791.56,4,4,4,444,High Value
13512.0,260,15,251.21,1,1,1,111,At Risk
13513.0,126,10,205.1,2,1,1,211,Regular
13514.0,73,4,152.20000000000002,2,1,1,211,Regular
13515.0,72,59,891.12,2,3,3,233,Regular
13516.0,20,44,1389.41,3,3,3,333,Regular
13517.0,59,141,2128.42,2,4,4,244,Loyal Customers
13518.0,85,36,627.16,2,2,2,222,Regular
13519.0,77,8,122.75,2,1,1,211,Regular
13520.0,58,93,3624.35,2,3,4,234,Regular
13521.0,0,418,1071.73,4,4,3,443,Recent Customers
13522.0,29,5,125.80000000000001,3,1,1,311,Regular
13523.0,32,172,3964.88,3,4,4,344,Loyal Customers
13524.0,40,27,680.1800000000001,3,2,3,323,Regular
13525.0,14,6,628.78,4,1,2,412,Recent Customers
13527.0,33,217,2242.36,3,4,4,344,Loyal Customers
13529.0,78,15,307.76,2,1,2,212,Regular
13531.0,204,22,483.8,1,2,2,122,At Risk
13532.0,33,66,210.31,3,3,1,331,Regular
13533.0,182,75,269.09,1,3,1,131,At Risk
13534.0,1,296,5870.08,4,4,4,444,High Value
13536.0,0,178,3444.39,4,4,4,444,High Value
13538.0,42,25,1280.85,3,2,3,323,Regular
13539.0,85,37,631.34,2,2,2,222,Regular
13544.0,39,78,276.06,3,3,1,331,Regular
13546.0,11,97,621.09,4,3,2,432,Recent Customers
13548.0,95,123,678.16,2,4,3,243,Regular
13549.0,25,51,918.2,3,3,3,333,Regular
13551.0,318,4,91.80000000000001,1,1,1,111,At Risk
13552.0,65,109,3740.07,2,4,4,244,Loyal Customers
13555.0,73,135,4098.88,2,4,4,244,Loyal Customers
13557.0,27,34,584.06,3,2,2,322,Regular
13558.0,5,169,594.52,4,4,2,442,Recent Customers
13560.0,6,32,171.42000000000002,4,2,1,421,Recent Customers
13561.0,215,14,141.85999999999999,1,1,1,111,At Risk
13562.0,81,82,1799.33,2,3,4,234,Regular
13563.0,83,49,777.53,2,3,3,233,Regular
13564.0,143,81,1724.67,1,3,4,134,At Risk
13565.0,18,38,240.22,3,2,1,321,Regular
13566.0,40,169,856.84,3,4,3,343,Regular
13568.0,172,43,187.05,1,3,1,131,At Risk
13569.0,16,79,338.62,4,3,2,432,Recent Customers
13570.0,242,27,239.49,1,2,1,121,At Risk
13571.0,12,340,2088.94,4,4,4,444,High Value
13572.0,205,33,1384.25,1,2,3,123,At Risk
13573.0,49,25,290.25,3,2,1,321,Regular
13575.0,22,46,732.0699999999999,3,3,3,333,Regular
13576.0,9,126,6717.34,4,4,4,444,High Value
13577.0,24,83,1687.6000000000001,3,3,4,334,Regular
13579.0,14,23,467.04,4,2,2,422,Recent Customers
13581.0,308,10,118.0,1,1,1,111,At Risk
13583.0,155,53,781.03,1,3,3,133,At Risk
13584.0,306,24,142.4,1,2,1,121,At Risk
13587.0,63,8,712.4,2,1,3,213,Regular
13588.0,15,174,2478.95,4,4,4,444,High Value
13589.0,14,21,379.65,4,2,2,422,Recent Customers
13590.0,10,87,1981.92,4,3,4,434,Recent Customers
13591.0,64,58,1117.13,2,3,3,233,Regular
13592.0,35,16,247.95999999999998,3,1,1,311,Regular
13593.0,107,127,2011.88,2,4,4,244,Loyal Customers
13594.0,52,26,396.97,2,2,2,222,Regular
13596.0,5,146,664.11,4,4,2,442,Recent Customers
13598.0,46,35,160.04,3,2,1,321,Regular
13599.0,0,246,5149.92,4,4,4,444,High Value
13600.0,311,19,219.52,1,2,1,121,At Risk
13601.0,44,99,693.32,3,4,3,343,Regular
13602.0,64,23,428.89,2,2,2,222,Regular
13603.0,25,27,164.34,3,2,1,321,Regular
13606.0,28,40,276.75,3,2,1,321,Regular
13607.0,39,97,675.51,3,3,3,333,Regular
13610.0,11,215,1082.33,4,4,3,443,Recent Customers
13611.0,88,72,1154.4,2,3,3,233,Regular
13614.0,23,195,1585.46,3,4,3,343,Regular
13615.0,318,23,417.69,1,2,2,122,At Risk
13617.0,39,44,544.18,3,3,2,332,Regular
13618.0,173,13,177.34,1,1,1,111,At Risk
13621.0,116,19,213.85,2,2,1,221,Regular
13623.0,30,78,727.74,3,3,3,333,Regular
13626.0,252,19,257.23,1,2,1,121,At Risk
13627.0,58,92,1638.47,2,3,3,233,Regular
13629.0,22,59,7792.36,3,3,4,334,Regular
13630.0,4,71,2031.78,4,3,4,434,Recent Customers
13631.0,99,11,3070.42,2,1,4,214,Regular
13632.0,24,145,2118.93,3,4,4,344,Loyal Customers
13634.0,32,186,1547.3600000000001,3,4,3,343,Regular
13635.0,67,62,1071.03,2,3,3,233,Regular
13636.0,36,63,949.12,3,3,3,333,Regular
13637.0,51,99,804.3,2,4,3,243,Regular
13638.0,15,8,122.64,4,1,1,411,Recent Customers
13639.0,73,40,1033.34,2,2,3,223,Regular
13642.0,215,57,312.28,1,3,2,132,At Risk
13643.0,30,28,519.44,3,2,2,322,Regular
13644.0,15,146,2624.26,4,4,4,444,High Value
13645.0,119,5,252.1,2,1,1,211,Regular
13647.0,9,78,1648.1200000000001,4,3,3,433,Recent Customers
13649.0,256,23,346.6,1,2,2,122,At Risk
13650.0,16,96,1836.34,4,3,4,434,Recent Customers
13651.0,34,6,94.2,3,1,1,311,Regular
13652.0,45,63,1095.08,3,3,3,333,Regular
13654.0,42,166,2707.33,3,4,4,344,Loyal Customers
13655.0,113,56,932.97,2,3,3,233,Regular
13656.0,164,49,379.65,1,3,2,132,At Risk
13657.0,10,16,382.14,4,1,2,412,Recent Customers
13658.0,9,108,2639.17,4,4,4,444,High Value
13659.0,205,103,1563.0,1,4,3,143,At Risk
13662.0,85,52,881.26,2,3,3,233,Regular
13663.0,178,13,189.47,1,1,1,111,At Risk
13666.0,59,12,84.65,2,1,1,211,Regular
13667.0,148,83,299.05,1,3,1,131,At Risk
13668.0,2,463,6309.83,4,4,4,444,High Value
13669.0,50,9,218.55,3,1,1,311,Regular
13670.0,74,25,349.7,2,2,2,222,Regular
13672.0,300,6,186.39000000000001,1,1,1,111,At Risk
13673.0,18,60,387.44,3,3,2,332,Regular
13675.0,150,25,486.82000000000005,1,2,2,122,At Risk
13678.0,151,16,232.6,1,1,1,111,At Risk
13680.0,0,194,3719.12,4,4,4,444,High Value
13681.0,17,57,827.83,4,3,3,433,Recent Customers
13682.0,186,3,59.5,1,1,1,111,At Risk
13684.0,285,29,65.13,1,2,1,121,At Risk
13685.0,2,39,3119.44,4,2,4,424,Recent Customers
13686.0,182,8,72.0,1,1,1,111,At Risk
13689.0,62,6,910.0,2,1,3,213,Regular
13690.0,58,9,172.25,2,1,1,211,Regular
13692.0,24,53,1488.32,3,3,3,333,Regular
13694.0,3,568,65039.62,4,4,4,444,High Value
13695.0,30,90,2504.13,3,3,4,334,Regular
13697.0,38,12,151.29999999999998,3,1,1,311,Regular
13699.0,154,14,308.58000000000004,1,1,2,112,At Risk
13700.0,25,194,2248.63,3,4,4,344,Loyal Customers
13703.0,317,1,99.5,1,1,1,111,At Risk
13704.0,4,134,2308.06,4,4,4,444,High Value
13705.0,7,28,711.86,4,2,3,423,Recent Customers
13706.0,302,20,330.79,1,2,2,122,At Risk
13707.0,266,48,806.41,1,3,3,133,At Risk
13708.0,270,49,285.33,1,3,1,131,At Risk
13709.0,3,335,6307.650000000001,4,4,4,444,High Value
13710.0,31,8,180.48,3,1,1,311,Regular
13711.0,218,13,252.06,1,1,1,111,At Risk
13712.0,246,10,228.84,1,1,1,111,At Risk
